,stop_lat,stop_lon,members,stop_id
131,-34.55556,-58.726183,"[np.float64(6760109111.0), np.float64(6760109112.0), np.float64(6760109110.0), np.float64(6760126317.0), np.float64(6760120384.0)]",
132,-34.48706,-58.690985,"[np.float64(6515123213.0), np.float64(6515123214.0), np.float64(6515104373.0), np.float64(6515104372.0), np.float64(6515105130.0), np.float64(6515105131.0), np.float64(6515110226.0)]",
133,-34.66197,-58.625312,"[np.float64(6568120948.0), np.float64(6568120947.0), np.float64(6568131653.0), np.float64(6568131652.0), np.float64(6568123231.0)]",
134,-34.735552,-58.49985,"[np.float64(6260100308.0), np.float64(6260100307.0), np.float64(6260113809.0), np.float64(6260105544.0), np.float64(6260115598.0), np.float64(6260115597.0)]",
135,-34.566617,-58.61484,"[np.float64(6840107346.0), np.float64(6840107349.0), np.float64(6840107350.0), np.float64(6840107347.0), np.float64(6840107345.0), np.float64(6840107348.0), np.float64(6840134158.0)]",
136,-34.62098,-58.368397,"[np.float64(207633.0), np.float64(202520.0), np.float64(202394.0), np.float64(202396.0), np.float64(202392.0), np.float64(202518.0)]",
137,-34.712047,-58.350688,"[np.float64(635103877.0), np.float64(635103875.0), np.float64(635103874.0), np.float64(635103876.0), np.float64(635114513.0), np.float64(6434122024.0), np.float64(635121045.0)]",
138,-34.576977,-59.088005,"[np.float64(6497110206.0), np.float64(6497110207.0), np.float64(6497133260.0), np.float64(6497127580.0), np.float64(6497103279.0), np.float64(6497103278.0), np.float64(6497124780.0)]",
139,-34.59122,-58.373247,"[np.float64(204213.0), np.float64(204214.0), np.float64(204215.0), np.float64(206620.0), np.float64(204216.0), np.float64(204217.0)]",
140,-34.707763,-58.438267,"[np.float64(6490103717.0), np.float64(6490103719.0), np.float64(6490121044.0), np.float64(6490103718.0), np.float64(6490104887.0), np.float64(6490104888.0)]",
141,-34.686713,-58.55894,"[np.float64(6427120788.0), np.float64(6427120787.0), np.float64(6427104637.0), np.float64(6427115326.0), np.float64(6427115327.0)]",
142,-34.921268,-57.927305,"[np.float64(6441128434.0), np.float64(6441128432.0), np.float64(6441128433.0), np.float64(6441133524.0), np.float64(6441133523.0)]",
143,-34.740862,-58.606127,"[np.float64(6427101622.0), np.float64(6427101624.0), np.float64(6427125940.0), np.float64(6427101623.0), np.float64(6427117928.0)]",
144,-34.632492,-58.476247,"[np.float64(201719.0), np.float64(201784.0), np.float64(201785.0), np.float64(201786.0), np.float64(201722.0), np.float64(201723.0), np.float64(206227.0)]",
145,-34.453,-58.556892,"[np.float64(6749110870.0), np.float64(6749110871.0), np.float64(6749120336.0), np.float64(6749108258.0), np.float64(6749115145.0), np.float64(6749115146.0)]",
146,-34.41956,-58.585837,"[np.float64(6805114781.0), np.float64(6805114782.0), np.float64(6805132462.0), np.float64(6805103882.0), np.float64(6805103883.0), np.float64(6805130681.0), np.float64(6805130680.0)]",
147,-34.62749,-58.380922,"[np.float64(201851.0), np.float64(201852.0), np.float64(201844.0), np.float64(206622.0), np.float64(201845.0), np.float64(206598.0), np.float64(206602.0), np.float64(201856.0)]",
148,-34.58607,-58.454545,"[np.float64(207483.0), np.float64(203038.0), np.float64(202084.0), np.float64(203037.0), np.float64(203041.0), np.float64(205642.0)]",
149,-34.443907,-58.578928,"[np.float64(6805108833.0), np.float64(6805108834.0), np.float64(6805108835.0), np.float64(6805108832.0), np.float64(6749100482.0), np.float64(6749104573.0)]",
150,-34.718365,-58.343457,"[np.float64(635119297.0), np.float64(635119298.0), np.float64(635129784.0), np.float64(6434131227.0), np.float64(6434129828.0), np.float64(6434129829.0)]",
151,-34.86274,-58.053543,"[np.float64(6441118618.0), np.float64(6441132224.0), np.float64(6441125876.0), np.float64(6441132641.0), np.float64(6441110154.0)]",
152,-34.68344,-58.394305,"[np.float64(6434133613.0), np.float64(6434107086.0), np.float64(6434131386.0), np.float64(6434121623.0), np.float64(6434121966.0)]",
153,-34.517477,-58.748682,"[np.float64(6412100679.0), np.float64(6412100680.0), np.float64(6412114840.0), np.float64(6412108084.0), np.float64(6412114489.0)]",
154,-34.768447,-58.43856,"[np.float64(6490123409.0), np.float64(6490123408.0), np.float64(6490107923.0), np.float64(6490107922.0), np.float64(6490107174.0), np.float64(6490107173.0), np.float64(6490110979.0)]",
155,-34.796312,-58.359133,"[np.float64(628129748.0), np.float64(628129749.0), np.float64(628117050.0), np.float64(628109729.0), np.float64(628109728.0)]",
156,-34.558483,-58.596933,"[np.float64(6371122425.0), np.float64(6371122426.0), np.float64(6371122349.0), np.float64(6371119053.0), np.float64(6371119054.0)]",
157,-34.592423,-58.375022,"[np.float64(204202.0), np.float64(204201.0), np.float64(204200.0), np.float64(204203.0), np.float64(204204.0), np.float64(204205.0), np.float64(204206.0), np.float64(204190.0)]",
158,-34.561165,-58.455207,"[np.float64(204980.0), np.float64(204969.0), np.float64(204968.0), np.float64(204982.0), np.float64(204984.0)]",
159,-34.566078,-58.564365,"[np.float64(6371119043.0), np.float64(6371119042.0), np.float64(6371104355.0), np.float64(6371104354.0), np.float64(6371102283.0), np.float64(6371109240.0)]",
160,-34.67163,-58.59397,"[np.float64(6427125198.0), np.float64(6427125197.0), np.float64(6427110469.0), np.float64(6427109221.0), np.float64(6427127067.0)]",
161,-34.872445,-58.028358,"[np.float64(6441121949.0), np.float64(6441121950.0), np.float64(6441132132.0), np.float64(6441110842.0), np.float64(6441114413.0), np.float64(6441114983.0), np.float64(6441114308.0)]",
162,-34.513562,-58.740017,"[np.float64(6412105652.0), np.float64(6412105651.0), np.float64(6412107589.0), np.float64(6412107590.0), np.float64(6412109312.0)]",
163,-34.624697,-58.384227,"[np.float64(206194.0), np.float64(205476.0), np.float64(206163.0), np.float64(2032174.0), np.float64(205475.0)]",
164,-34.691722,-58.403945,"[np.float64(6434115081.0), np.float64(6434126594.0), np.float64(6434107078.0), np.float64(6434110231.0), np.float64(6434118393.0)]",
165,-34.672557,-58.749743,"[np.float64(6539131063.0), np.float64(6539131062.0), np.float64(6539119978.0), np.float64(6539119930.0), np.float64(6539119931.0)]",
166,-34.661948,-58.67305,"[np.float64(6410126034.0), np.float64(6410126033.0), np.float64(6410115773.0), np.float64(6410133219.0), np.float64(6410108713.0), np.float64(6410108714.0)]",
167,-34.675058,-58.543822,"[np.float64(6427114154.0), np.float64(6427114153.0), np.float64(6427116821.0), np.float64(6427101289.0), np.float64(6427101290.0)]",
168,-34.69777,-58.6913,"[np.float64(6539104340.0), np.float64(6539113689.0), np.float64(6539118295.0), np.float64(6539129634.0), np.float64(6539129635.0)]",
169,-34.499483,-58.710567,"[np.float64(6515100274.0), np.float64(6515100275.0), np.float64(6515113186.0), np.float64(6515104443.0), np.float64(6515124079.0), np.float64(6515124078.0)]",
170,-34.628672,-58.379267,"[np.float64(2032058.0), np.float64(202562.0), np.float64(202544.0), np.float64(2033000.0), np.float64(2032214.0), np.float64(202542.0)]",
171,-34.92336,-57.95444,"[np.float64(6441103505.0), np.float64(6441103504.0), np.float64(6441118507.0), np.float64(6441132510.0), np.float64(6441132511.0)]",
172,-34.646035,-58.639847,"[np.float64(6568109740.0), np.float64(6568109739.0), np.float64(6568113091.0), np.float64(6568113092.0), np.float64(6568114477.0), np.float64(6568114476.0)]",
173,-34.72939,-58.422357,"[np.float64(6490119167.0), np.float64(6490119168.0), np.float64(6490118069.0), np.float64(6490119169.0), np.float64(6490101673.0), np.float64(6490101672.0), np.float64(6490103747.0), np.float64(6490103746.0)]",
174,-34.563437,-58.736182,"[np.float64(6760116449.0), np.float64(6760116450.0), np.float64(6760132294.0), np.float64(6760117517.0), np.float64(6760117518.0)]",
175,-34.7143,-58.451623,"[np.float64(6490110966.0), np.float64(6490110968.0), np.float64(6490110967.0), np.float64(6490122596.0), np.float64(6490103439.0), np.float64(6490103438.0)]",
176,-34.45336,-58.681237,"[np.float64(6805125135.0), np.float64(6805125134.0), np.float64(6805121769.0), np.float64(6805121770.0), np.float64(6805123591.0), np.float64(6805123592.0)]",
177,-34.638983,-58.50939,"[np.float64(201163.0), np.float64(201161.0), np.float64(2031913.0), np.float64(2032123.0), np.float64(2031918.0), np.float64(201159.0)]",
178,-34.639257,-58.513395,"[np.float64(205784.0), np.float64(205785.0), np.float64(2031912.0), np.float64(205793.0), np.float64(2032807.0), np.float64(205794.0)]",
179,-34.644978,-58.41415,"[np.float64(206918.0), np.float64(206917.0), np.float64(206913.0), np.float64(206915.0), np.float64(206914.0)]",
180,-34.478037,-58.669255,"[np.float64(6805117802.0), np.float64(6805117804.0), np.float64(6805117803.0), np.float64(6805105664.0), np.float64(6805124658.0), np.float64(6805124657.0), np.float64(6805116603.0)]",
181,-34.746168,-58.287382,"[np.float64(6658109053.0), np.float64(6658109054.0), np.float64(6658109052.0), np.float64(6658125269.0), np.float64(6658125268.0), np.float64(6658113978.0), np.float64(6658113979.0)]",
182,-34.698312,-58.773177,"[np.float64(6539124673.0), np.float64(6539119432.0), np.float64(6539104034.0), np.float64(6539111602.0), np.float64(6539107443.0)]",
183,-34.769578,-58.44059,"[np.float64(6490106995.0), np.float64(6490106996.0), np.float64(6490106994.0), np.float64(6490104481.0), np.float64(6490104482.0), np.float64(6490104480.0)]",
184,-34.41915,-58.867002,"[np.float64(6638109174.0), np.float64(6638109175.0), np.float64(6638104061.0), np.float64(6638129631.0), np.float64(6638130815.0)]",
185,-34.640045,-58.54873,"[np.float64(6840101249.0), np.float64(6840101247.0), np.float64(6840101250.0), np.float64(6840101248.0), np.float64(6840123144.0), np.float64(6840127234.0)]",
186,-34.650117,-58.670298,"[np.float64(6410110932.0), np.float64(6410110931.0), np.float64(6410124159.0), np.float64(6410129864.0), np.float64(6410131612.0)]",
187,-34.63873,-58.369465,"[np.float64(2033042.0), np.float64(201024.0), np.float64(2033080.0), np.float64(201245.0), np.float64(2033072.0), np.float64(2033256.0), np.float64(2033047.0)]",
188,-34.684848,-58.683625,"[np.float64(6539123857.0), np.float64(6539123856.0), np.float64(6539100352.0), np.float64(6539100351.0), np.float64(6539104108.0), np.float64(6539104109.0)]",
189,-34.824222,-58.390562,"[np.float64(628106236.0), np.float64(628106235.0), np.float64(628110430.0), np.float64(628110429.0), np.float64(628132014.0), np.float64(628106234.0)]",
190,-34.581405,-58.419118,"[np.float64(202929.0), np.float64(202915.0), np.float64(202934.0), np.float64(202913.0), np.float64(202925.0), np.float64(202919.0), np.float64(202921.0), np.float64(202923.0)]",
191,-34.811923,-58.25817,"[np.float64(6274109565.0), np.float64(6274109564.0), np.float64(6274120097.0), np.float64(6274120098.0), np.float64(6274122846.0), np.float64(6274122847.0)]",
192,-34.825717,-58.224567,"[np.float64(6274107127.0), np.float64(6274107126.0), np.float64(6274107124.0), np.float64(6274107125.0), np.float64(6274108405.0), np.float64(6274108404.0)]",
193,-34.640822,-58.369138,"[np.float64(2031.0), np.float64(2065.0), np.float64(2032.0), np.float64(2066.0), np.float64(2030.0), np.float64(2067.0), np.float64(2068.0)]",
194,-34.769985,-58.619893,"[np.float64(6427121649.0), np.float64(6427105101.0), np.float64(6427107950.0), np.float64(6427100806.0), np.float64(6427115096.0)]",
195,-34.73763,-58.381645,"[np.float64(6434129793.0), np.float64(6434128439.0), np.float64(6434111947.0), np.float64(6434111754.0), np.float64(6434111755.0)]",
196,-34.667797,-58.356017,"[np.float64(635107164.0), np.float64(635107163.0), np.float64(635101800.0), np.float64(635100049.0), np.float64(635107874.0), np.float64(635107873.0)]",
197,-34.47867,-58.673432,"[np.float64(6515107537.0), np.float64(6515107539.0), np.float64(6515107538.0), np.float64(6515133376.0), np.float64(6515125444.0)]",
198,-34.627082,-58.592507,"[np.float64(6568124805.0), np.float64(6568126778.0), np.float64(6568129112.0), np.float64(6568131171.0), np.float64(6568122964.0)]",
199,-34.745167,-58.387477,"[np.float64(6490131261.0), np.float64(6490132635.0), np.float64(6490108700.0), np.float64(6490105242.0), np.float64(6490116263.0)]",
200,-34.642177,-58.434513,"[np.float64(2032292.0), np.float64(2033289.0), np.float64(2032541.0), np.float64(203643.0), np.float64(2032300.0)]",
201,-34.698775,-58.429245,"[np.float64(6434134566.0), np.float64(6434128843.0), np.float64(6434119134.0), np.float64(6434115932.0), np.float64(6434115931.0)]",
202,-34.608542,-58.406055,"[np.float64(204516.0), np.float64(2031497.0), np.float64(207664.0), np.float64(207665.0), np.float64(207666.0), np.float64(204401.0), np.float64(204402.0)]",
203,-34.615685,-58.455062,"[np.float64(202134.0), np.float64(2031318.0), np.float64(2032328.0), np.float64(202128.0), np.float64(202129.0)]",
204,-34.848675,-58.514333,"[np.float64(6270107431.0), np.float64(6270107432.0), np.float64(6270119339.0), np.float64(6270104843.0), np.float64(6270104844.0)]",
205,-34.71488,-58.354153,"[np.float64(6434112116.0), np.float64(6434112115.0), np.float64(6434134324.0), np.float64(6434104262.0), np.float64(6434104263.0)]",
206,-34.58687,-58.55193,"[np.float64(6371117912.0), np.float64(6371117911.0), np.float64(6371127600.0), np.float64(6371127599.0), np.float64(6371129301.0)]",
207,-34.647068,-58.416232,"[np.float64(203359.0), np.float64(203355.0), np.float64(207736.0), np.float64(203357.0), np.float64(2031402.0)]",
208,-34.696908,-58.536223,"[np.float64(6427103307.0), np.float64(6427103306.0), np.float64(6427122098.0), np.float64(6427113087.0), np.float64(6427106607.0), np.float64(6427106606.0), np.float64(6427130852.0), np.float64(6427108117.0)]",
209,-34.691893,-58.69093,"[np.float64(6539113593.0), np.float64(6539113591.0), np.float64(6539113592.0), np.float64(6539112826.0), np.float64(6539112825.0)]",
210,-34.48101,-58.56832,"[np.float64(6756106615.0), np.float64(6756106616.0), np.float64(6756134412.0), np.float64(6756106614.0), np.float64(6756116209.0), np.float64(6756116210.0)]",
211,-34.587393,-58.525413,"[np.float64(6371111887.0), np.float64(6371111886.0), np.float64(6371112238.0), np.float64(6371112237.0), np.float64(6371100582.0), np.float64(6371100581.0), np.float64(6371102050.0), np.float64(6371102015.0)]",
212,-34.582608,-58.419752,"[np.float64(202812.0), np.float64(201241.0), np.float64(202813.0), np.float64(202811.0), np.float64(202817.0), np.float64(201239.0)]",
213,-34.714727,-58.415515,"[np.float64(6434129113.0), np.float64(6434129114.0), np.float64(6434109847.0), np.float64(6434109846.0), np.float64(6434109422.0), np.float64(6434109423.0)]",
214,-34.578917,-58.641203,"[np.float64(6408103611.0), np.float64(6408103613.0), np.float64(6408103614.0), np.float64(6408103612.0), np.float64(6408100357.0), np.float64(6408100356.0)]",
215,-34.612262,-58.376962,"[np.float64(208000.0), np.float64(20826.0), np.float64(20814.0), np.float64(20813.0), np.float64(20825.0), np.float64(20815.0), np.float64(20824.0)]",
216,-34.932622,-57.941995,"[np.float64(6441106952.0), np.float64(6441106953.0), np.float64(6441106954.0), np.float64(6441118880.0), np.float64(6441118879.0), np.float64(6441105653.0), np.float64(6441105654.0)]",
217,-34.679855,-58.707457,"[np.float64(6539106687.0), np.float64(6539106685.0), np.float64(6539106686.0), np.float64(6539106688.0), np.float64(6539130553.0), np.float64(6539124339.0), np.float64(6539106843.0)]",
218,-34.588702,-58.751917,"[np.float64(6560113614.0), np.float64(6560113615.0), np.float64(6560120260.0), np.float64(6560101614.0), np.float64(6560101615.0)]",
219,-34.674342,-58.618838,"[np.float64(6568116091.0), np.float64(6568116090.0), np.float64(6568120024.0), np.float64(6568120023.0), np.float64(6568117141.0), np.float64(6568135144.0), np.float64(6568117861.0)]",
220,-34.772167,-58.322358,"[np.float64(6658104619.0), np.float64(6658104617.0), np.float64(6658104620.0), np.float64(6658104618.0), np.float64(6658110668.0), np.float64(6658110669.0)]",
221,-34.708345,-58.354993,"[np.float64(635109153.0), np.float64(635109152.0), np.float64(6434105764.0), np.float64(635108464.0), np.float64(6434100730.0), np.float64(6434100729.0)]",
222,-34.584677,-58.400282,"[np.float64(203618.0), np.float64(2033050.0), np.float64(203617.0), np.float64(203609.0), np.float64(203619.0), np.float64(203611.0)]",
223,-34.803603,-58.23645,"[np.float64(6274104677.0), np.float64(6274104675.0), np.float64(6274104676.0), np.float64(6274104674.0), np.float64(6274121458.0), np.float64(6274121459.0), np.float64(6274105796.0), np.float64(6274105797.0)]",
224,-34.711745,-58.435242,"[np.float64(6490105216.0), np.float64(6490105215.0), np.float64(6490116129.0), np.float64(6490116128.0), np.float64(6490109437.0), np.float64(6490109438.0)]",
225,-34.708403,-58.5868,"[np.float64(6427119936.0), np.float64(6427119937.0), np.float64(6427119935.0), np.float64(6427114451.0), np.float64(6427114452.0), np.float64(6427101707.0), np.float64(6427101708.0)]",
226,-34.775583,-58.616155,"[np.float64(6427103230.0), np.float64(6427103231.0), np.float64(6427116274.0), np.float64(6427116275.0), np.float64(6427106281.0)]",
227,-34.58296,-58.40776,"[np.float64(202964.0), np.float64(202879.0), np.float64(202880.0), np.float64(202882.0), np.float64(207509.0), np.float64(202965.0), np.float64(202966.0)]",
228,-34.80678,-58.234092,"[np.float64(6274109805.0), np.float64(6274109804.0), np.float64(6274113192.0), np.float64(6274103879.0), np.float64(6274103878.0)]",
229,-34.47481,-58.512037,"[np.float64(6756110747.0), np.float64(6756110746.0), np.float64(6756120069.0), np.float64(6756120070.0), np.float64(6756115798.0), np.float64(6756115799.0)]",
230,-34.726308,-58.523802,"[np.float64(6427113204.0), np.float64(6427113203.0), np.float64(6427131056.0), np.float64(6427105115.0), np.float64(6427105114.0), np.float64(6427105116.0)]",
